image_id,variant,map_original,map_adversarial,SSIM,PSNR,MS-SSIM,FSIM,LPIPS,DISTS,L0,L2,delta_R,delta_G,delta_B
476415,advlogo_eps0.09_iter1,0.3333333333333334,0.25000000000000006,0.99999905,91.24409220101367,0.9999997019767761,0.9999999403953552,4.582871952152345e-06,2.980232238769531e-07,41,4.964739e-07,2.1183710430250358e-07,2.0726947980165278e-07,2.019029068378586e-07
292082,advlogo_eps0.09_iter13,0.20000000000000004,0.1666666666666667,0.99978274,63.46584793214021,0.9999732375144958,0.9999923706054688,0.0008503558347001672,3.5643577575683594e-05,21783,0.0002555042,0.00010534033935982734,0.0001057812842191197,0.00010894195293076336
360137,advlogo_eps0.09_iter9,0.20000000000000004,0.1666666666666667,0.99982816,64.53592524082384,0.9999799728393555,0.9999843239784241,0.0004365356871858239,3.7550926208496094e-05,16115,0.00019551413,8.758649346418679e-05,8.25620154500939e-05,8.705495565664023e-05
122046,advlogo_eps0.09_iter23,0.3333333333333334,0.25000000000000006,0.99912435,57.42874052978341,0.9998714327812195,0.999925434589386,0.002874828642234206,0.0003584623336791992,66419,0.0008861135,0.00042073949589394033,0.00040856574196368456,0.00042816411587409675
352684,advlogo_eps0.09_iter7,0.27272727272727276,0.15909090909090912,0.9998861,64.99921959696353,0.9999872446060181,0.9999877214431763,0.0006761481054127216,0.00020551681518554688,12268,0.00015830429,7.045545498840511e-05,7.149126031436026e-05,7.37099617253989e-05
512836,advlogo_eps0.09_iter5,0.20000000000000004,0.1666666666666667,0.9999547,69.92898432257739,0.9999942779541016,0.9999966621398926,0.00022125101531855762,1.2993812561035156e-05,5003,5.9312875e-05,2.5629691663198173e-05,2.542863330745604e-05,2.619369115564041e-05
8021,advlogo_eps0.09_iter1,0.10909090909090909,0.10606060606060608,0.99999666,80.82360107837809,0.9999997019767761,0.9999995231628418,1.8389633623883128e-05,1.0132789611816406e-06,314,4.22543e-06,2.0714189759019064e-06,2.0167403818049934e-06,2.0703255358967e-06
107226,advlogo_eps0.09_iter2,0.21590909090909097,0.20779220779220783,0.9999945,78.25557261195829,0.9999992847442627,0.999999463558197,2.8264472348382697e-05,5.960464477539062e-07,716,8.642419e-06,3.8092812246759422e-06,4.008214091300033e-06,3.602271590352757e-06
84477,advlogo_eps0.09_iter9,0.20000000000000004,0.0,0.999825,64.33225616996499,0.9999796748161316,0.999985933303833,0.0012304390547797084,4.9114227294921875e-05,16372,0.00020120454,8.45238464535214e-05,9.028632484842092e-05,9.350731852464378e-05
562243,advlogo_eps0.09_iter8,0.3333333333333334,0.25000000000000006,0.99987936,69.02474649264413,0.9999851584434509,0.999988853931427,0.002157947514206171,2.9861927032470703e-05,5694,6.9216854e-05,3.050922714464832e-05,3.088136509177275e-05,2.9695969715248793e-05
177015,advlogo_eps0.09_iter128,0.11111111111111113,0.10000000000000002,0.9975918,50.509674806487375,0.9995145201683044,0.9997235536575317,0.008707582950592041,0.0013911724090576172,238775,0.0034902683,0.001669585588388145,0.001562868244946003,0.001705837668851018
292236,advlogo_eps0.09_iter17,0.10909090909090911,0.08712121212121211,0.9994526,59.58054165255778,0.9999366998672485,0.9999640583992004,0.0030871897470206022,0.0007393360137939453,42113,0.0005479173,0.0002525282616261393,0.0002453937486279756,0.00025830359663814306
